mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(9, 8, 6, 5, 3)",7,0.0,-49999757.892409086,75.2551020408162,1000000000,75.2551020408162,75.2551020408162
"(6, 9, 7, 4, 9)",8,0.0,-49999802.13562585,56.37755102040808,1000000000,56.37755102040808,56.37755102040808
"(8, 7, 3, 8, 8)",7,0.0,-49999804.79803217,55.61224489795909,1000000000,55.61224489795909,55.61224489795909
"(5, 7, 4, 3, 9)",9,0.0,-49999752.41395786,76.53061224489778,1000000000,76.53061224489778,76.53061224489778
"(5, 3, 6, 3, 3)",6,0.0,199.64905021894484,87.24489795918359,43,78.06122448979588,87.24489795918359
"(5, 6, 7, 7, 3)",6,0.0,-49999752.95972355,77.55102040816314,1000000000,77.55102040816314,77.55102040816314
"(8, 5, 9, 9, 6)",3,0.0,-49999824.69667639,49.99999999999993,1000000000,49.99999999999993,49.99999999999993
"(6, 9, 5, 8, 4)",7,0.0,-49999783.40408538,65.30612244897944,1000000000,65.30612244897944,65.30612244897944
"(4, 8, 8, 7, 9)",3,0.0,-49999820.71700851,50.76530612244892,1000000000,50.76530612244892,50.76530612244892
"(7, 5, 5, 7, 4)",6,0.0,-49999776.433370315,70.66326530612236,1000000000,70.66326530612236,70.66326530612236
"(6, 9, 5, 4, 6)",5,0.0,-49999775.92734982,67.85714285714269,1000000000,67.85714285714269,67.85714285714269
"(7, 7, 3, 3, 5)",3,0.0,210.00975612935986,82.90816326530603,73,78.31632653061217,82.90816326530603
"(9, 6, 7, 6, 3)",5,0.0,-49999769.15550276,71.68367346938764,1000000000,71.68367346938764,71.68367346938764
"(9, 5, 3, 6, 6)",7,0.0,-49999774.53962735,68.36734693877534,1000000000,68.36734693877534,68.36734693877534
"(9, 5, 3, 7, 4)",9,0.0,-49999767.124218404,72.70408163265294,1000000000,72.70408163265294,72.70408163265294
"(8, 5, 3, 6, 4)",8,0.0,-49999754.016123965,77.55102040816315,1000000000,77.55102040816315,77.55102040816315
"(5, 5, 4, 7, 4)",8,0.0,205.18102627052082,79.08163265306115,76,78.06122448979585,79.08163265306115
"(6, 8, 9, 6, 6)",7,0.0,-49999808.0107778,55.102040816326436,1000000000,55.102040816326436,55.102040816326436
"(4, 3, 7, 8, 8)",6,0.0,-49999778.47120617,64.7959183673468,1000000000,64.7959183673468,64.7959183673468
"(4, 5, 5, 3, 8)",8,0.0,203.30264234958227,78.06122448979583,78,78.06122448979583,78.06122448979583
"(9, 4, 4, 8, 5)",3,0.0,-49999772.257894136,70.408163265306,1000000000,70.408163265306,70.408163265306
"(6, 7, 9, 6, 5)",6,0.0,-49999791.60570777,61.22448979591823,1000000000,61.22448979591823,61.22448979591823
"(7, 7, 4, 4, 9)",4,0.0,-49999779.82577805,66.07142857142841,1000000000,66.07142857142841,66.07142857142841
"(5, 9, 5, 3, 4)",9,0.0,204.18680685810955,80.10204081632645,75,78.06122448979585,80.10204081632645
"(4, 9, 6, 3, 4)",7,0.0,202.87363956156076,79.33673469387742,82,78.31632653061212,79.33673469387742
"(7, 9, 7, 4, 5)",9,0.0,-49999789.321883164,63.0102040816325,1000000000,63.0102040816325,63.0102040816325
"(9, 6, 8, 8, 6)",4,0.0,-49999821.92567106,51.275510204081556,1000000000,51.275510204081556,51.275510204081556
"(9, 4, 5, 6, 8)",6,0.0,-49999780.81812018,65.05102040816311,1000000000,65.05102040816311,65.05102040816311
"(9, 4, 5, 8, 4)",4,0.0,-49999767.38603164,71.93877551020395,1000000000,71.93877551020395,71.93877551020395
"(6, 9, 3, 5, 5)",9,0.0,-49999777.529975794,69.38775510204069,1000000000,69.38775510204069,69.38775510204069
"(9, 9, 3, 5, 4)",9,0.0,-49999777.92878033,68.62244897959172,1000000000,68.62244897959172,68.62244897959172
"(9, 3, 3, 6, 6)",6,0.0,-49999757.359034926,74.4897959183672,1000000000,74.4897959183672,74.4897959183672
