dataset,optimiser,seed,step,step_type,train_rmse,test_rmse
concrete,adam,2,103,epoch,11.02972412109375,11.544407844543457
concrete,adam,2,104,epoch,11.023466110229492,11.538331985473633
concrete,adam,2,105,epoch,11.017061233520508,11.53217601776123
concrete,adam,2,106,epoch,11.01068115234375,11.525863647460938
concrete,adam,2,107,epoch,11.004335403442383,11.519692420959473
concrete,adam,2,108,epoch,10.99783992767334,11.514001846313477
concrete,adam,2,109,epoch,10.991251945495605,11.508563041687012
concrete,adam,2,110,epoch,10.984522819519043,11.503353118896484
concrete,adam,2,111,epoch,10.977701187133789,11.497925758361816
concrete,adam,2,112,epoch,10.9708833694458,11.492010116577148
concrete,adam,2,113,epoch,10.963811874389648,11.486159324645996
concrete,adam,2,114,epoch,10.95665454864502,11.480294227600098
concrete,adam,2,115,epoch,10.949346542358398,11.474535942077637
concrete,adam,2,116,epoch,10.942018508911133,11.468948364257812
concrete,adam,2,117,epoch,10.93478012084961,11.463468551635742
concrete,adam,2,118,epoch,10.927629470825195,11.457873344421387
concrete,adam,2,119,epoch,10.920440673828125,11.45199203491211
concrete,adam,2,120,epoch,10.913019180297852,11.445979118347168
concrete,adam,2,121,epoch,10.905339241027832,11.439840316772461
concrete,adam,2,122,epoch,10.897635459899902,11.433525085449219
concrete,adam,2,123,epoch,10.889859199523926,11.427303314208984
concrete,adam,2,124,epoch,10.88156795501709,11.420153617858887
concrete,adam,2,125,epoch,10.872929573059082,11.412276268005371
concrete,adam,2,126,epoch,10.86368465423584,11.404447555541992
concrete,adam,2,127,epoch,10.854581832885742,11.396599769592285
concrete,adam,2,128,epoch,10.845115661621094,11.388928413391113
concrete,adam,2,129,epoch,10.834033966064453,11.386651039123535
concrete,adam,2,130,epoch,10.822619438171387,11.384967803955078
concrete,adam,2,131,epoch,10.811437606811523,11.38317584991455
concrete,adam,2,132,epoch,10.801071166992188,11.380865097045898
concrete,adam,2,133,epoch,10.792637825012207,11.376622200012207
concrete,adam,2,134,epoch,10.784293174743652,11.371872901916504
concrete,adam,2,135,epoch,10.776558876037598,11.366936683654785
concrete,adam,2,136,epoch,10.767186164855957,11.36185073852539
concrete,adam,2,137,epoch,10.757184028625488,11.357274055480957
concrete,adam,2,138,epoch,10.748141288757324,11.35218334197998
concrete,adam,2,139,epoch,10.739649772644043,11.347702026367188
concrete,adam,2,140,epoch,10.731534957885742,11.343207359313965
concrete,adam,2,141,epoch,10.72429370880127,11.34005355834961
concrete,adam,2,142,epoch,10.719038963317871,11.331679344177246
concrete,adam,2,143,epoch,10.713398933410645,11.31925106048584
concrete,adam,2,144,epoch,10.706361770629883,11.308076858520508
concrete,adam,2,145,epoch,10.699785232543945,11.297430992126465
concrete,adam,2,146,epoch,10.693525314331055,11.28669261932373
concrete,adam,2,147,epoch,10.68713092803955,11.276593208312988
concrete,adam,2,148,epoch,10.680994033813477,11.267419815063477
concrete,adam,2,149,epoch,10.675322532653809,11.257936477661133
concrete,adam,2,150,epoch,10.669707298278809,11.24951171875
concrete,adam,2,151,epoch,10.664371490478516,11.24152660369873
concrete,adam,2,152,epoch,10.659276008605957,11.234042167663574
concrete,adam,2,153,epoch,10.65427017211914,11.227487564086914
concrete,adam,2,154,epoch,10.648856163024902,11.221063613891602
concrete,adam,2,155,epoch,10.643077850341797,11.214676856994629
concrete,adam,2,156,epoch,10.637162208557129,11.208900451660156
concrete,adam,2,157,epoch,10.631272315979004,11.203746795654297
concrete,adam,2,158,epoch,10.625439643859863,11.198755264282227
concrete,adam,2,159,epoch,10.61974811553955,11.193114280700684
concrete,adam,2,160,epoch,10.61380386352539,11.189038276672363
concrete,adam,2,161,epoch,10.608214378356934,11.185080528259277
concrete,adam,2,162,epoch,10.602656364440918,11.181001663208008
concrete,adam,2,163,epoch,10.597139358520508,11.177872657775879
concrete,adam,2,164,epoch,10.592042922973633,11.175021171569824
concrete,adam,2,165,epoch,10.5869779586792,11.172061920166016
concrete,adam,2,166,epoch,10.581932067871094,11.16909122467041
concrete,adam,2,167,epoch,10.576956748962402,11.166014671325684
concrete,adam,2,168,epoch,10.572094917297363,11.162881851196289
concrete,adam,2,169,epoch,10.567461967468262,11.159943580627441
concrete,adam,2,170,epoch,10.562868118286133,11.157060623168945
concrete,adam,2,171,epoch,10.558459281921387,11.15401840209961
concrete,adam,2,172,epoch,10.554143905639648,11.15048599243164
concrete,adam,2,173,epoch,10.549823760986328,11.14655876159668
concrete,adam,2,174,epoch,10.545506477355957,11.142302513122559
concrete,adam,2,175,epoch,10.541211128234863,11.137742042541504
concrete,adam,2,176,epoch,10.536904335021973,11.133177757263184
concrete,adam,2,177,epoch,10.532559394836426,11.128498077392578
concrete,adam,2,178,epoch,10.52827262878418,11.123661994934082
concrete,adam,2,179,epoch,10.524068832397461,11.118741035461426
concrete,adam,2,180,epoch,10.519844055175781,11.113680839538574
concrete,adam,2,181,epoch,10.515669822692871,11.109313011169434
concrete,adam,2,182,epoch,10.51141357421875,11.104899406433105
concrete,adam,2,183,epoch,10.507047653198242,11.10000991821289
concrete,adam,2,184,epoch,10.50266170501709,11.095739364624023
concrete,adam,2,185,epoch,10.49833869934082,11.092540740966797
concrete,adam,2,186,epoch,10.494245529174805,11.088859558105469
concrete,adam,2,187,epoch,10.490148544311523,11.084508895874023
concrete,adam,2,188,epoch,10.485926628112793,11.079389572143555
concrete,adam,2,189,epoch,10.481890678405762,11.074646949768066
concrete,adam,2,190,epoch,10.477882385253906,11.069984436035156
concrete,adam,2,191,epoch,10.474247932434082,11.06706428527832
concrete,adam,2,192,epoch,10.470123291015625,11.067530632019043
concrete,adam,2,193,epoch,10.466327667236328,11.066744804382324
concrete,adam,2,194,epoch,10.462733268737793,11.06485366821289
concrete,adam,2,195,epoch,10.459016799926758,11.06199836730957
concrete,adam,2,196,epoch,10.45529842376709,11.057933807373047
concrete,adam,2,197,epoch,10.45128059387207,11.0524320602417
concrete,adam,2,198,epoch,10.447722434997559,11.048894882202148
concrete,adam,2,199,epoch,10.4441556930542,11.047188758850098
concrete,adam,2,200,epoch,10.440710067749023,11.046283721923828
concrete,adam,2,201,epoch,10.437649726867676,11.044132232666016
concrete,adam,2,202,epoch,10.43454647064209,11.040316581726074
concrete,adam,2,203,epoch,10.431154251098633,11.035622596740723
concrete,adam,2,204,epoch,10.4281587600708,11.0321626663208
concrete,adam,2,205,epoch,10.425390243530273,11.030030250549316
concrete,adam,2,206,epoch,10.422534942626953,11.028000831604004
concrete,adam,2,207,epoch,10.419384002685547,11.026937484741211
concrete,adam,2,208,epoch,10.416269302368164,11.027249336242676
concrete,adam,2,209,epoch,10.414034843444824,11.023378372192383
concrete,adam,2,210,epoch,10.411458015441895,11.019010543823242
concrete,adam,2,211,epoch,10.409073829650879,11.014589309692383
concrete,adam,2,212,epoch,10.406463623046875,11.010091781616211
concrete,adam,2,213,epoch,10.403631210327148,11.005654335021973
concrete,adam,2,214,epoch,10.400651931762695,11.001450538635254
concrete,adam,2,215,epoch,10.397597312927246,10.998103141784668
concrete,adam,2,216,epoch,10.39455795288086,10.994599342346191
concrete,adam,2,217,epoch,10.391300201416016,10.991643905639648
concrete,adam,2,218,epoch,10.388277053833008,10.990949630737305
concrete,adam,2,219,epoch,10.385159492492676,10.991730690002441
concrete,adam,2,220,epoch,10.382172584533691,10.991084098815918
concrete,adam,2,221,epoch,10.378884315490723,10.989398002624512
concrete,adam,2,222,epoch,10.375528335571289,10.986616134643555
concrete,adam,2,223,epoch,10.372105598449707,10.984087944030762
concrete,adam,2,224,epoch,10.36876106262207,10.981904029846191
concrete,adam,2,225,epoch,10.365549087524414,10.981329917907715
concrete,adam,2,226,epoch,10.362147331237793,10.981210708618164
concrete,adam,2,227,epoch,10.359159469604492,10.981494903564453
concrete,adam,2,228,epoch,10.356486320495605,10.98024845123291
concrete,adam,2,229,epoch,10.353565216064453,10.978918075561523
concrete,adam,2,230,epoch,10.35079288482666,10.976492881774902
concrete,adam,2,231,epoch,10.348172187805176,10.97378158569336
concrete,adam,2,232,epoch,10.345795631408691,10.972527503967285
concrete,adam,2,233,epoch,10.343362808227539,10.972529411315918
concrete,adam,2,234,epoch,10.340800285339355,10.974238395690918
concrete,adam,2,235,epoch,10.3382568359375,10.974270820617676
concrete,adam,2,236,epoch,10.335647583007812,10.972447395324707
concrete,adam,2,237,epoch,10.332834243774414,10.969200134277344
concrete,adam,2,238,epoch,10.33001708984375,10.96508502960205
concrete,adam,2,239,epoch,10.32755184173584,10.962632179260254
concrete,adam,2,240,epoch,10.325026512145996,10.96139907836914
concrete,adam,2,241,epoch,10.322430610656738,10.961255073547363
concrete,adam,2,242,epoch,10.319832801818848,10.961834907531738
concrete,adam,2,243,epoch,10.31716251373291,10.962995529174805
concrete,adam,2,244,epoch,10.314616203308105,10.962940216064453
concrete,adam,2,245,epoch,10.311999320983887,10.962080955505371
concrete,adam,2,246,epoch,10.309511184692383,10.960197448730469
concrete,adam,2,247,epoch,10.30704402923584,10.957463264465332
concrete,adam,2,248,epoch,10.304489135742188,10.95409107208252
concrete,adam,2,249,epoch,10.301912307739258,10.953008651733398
concrete,adam,2,250,epoch,10.299687385559082,10.953956604003906
concrete,adam,2,251,epoch,10.297605514526367,10.953779220581055
concrete,adam,2,252,epoch,10.295591354370117,10.952564239501953
concrete,adam,2,253,epoch,10.293532371520996,10.950422286987305
concrete,adam,2,254,epoch,10.291399955749512,10.947357177734375
concrete,adam,2,255,epoch,10.289251327514648,10.94430923461914
concrete,adam,2,256,epoch,10.28721809387207,10.943232536315918
concrete,adam,2,257,epoch,10.28498649597168,10.942034721374512
concrete,adam,2,258,epoch,10.282892227172852,10.940399169921875
concrete,adam,2,259,epoch,10.280799865722656,10.938398361206055
concrete,adam,2,260,epoch,10.278642654418945,10.936596870422363
concrete,adam,2,261,epoch,10.27647876739502,10.934929847717285
concrete,adam,2,262,epoch,10.274290084838867,10.933531761169434
concrete,adam,2,263,epoch,10.272139549255371,10.931788444519043
concrete,adam,2,264,epoch,10.270051956176758,10.929633140563965
concrete,adam,2,265,epoch,10.267998695373535,10.927268028259277
concrete,adam,2,266,epoch,10.265889167785645,10.925505638122559
concrete,adam,2,267,epoch,10.263731002807617,10.924342155456543
concrete,adam,2,268,epoch,10.261524200439453,10.923149108886719
concrete,adam,2,269,epoch,10.259278297424316,10.921772003173828
concrete,adam,2,270,epoch,10.257015228271484,10.920171737670898
concrete,adam,2,271,epoch,10.254712104797363,10.91845989227295
concrete,adam,2,272,epoch,10.252326965332031,10.916717529296875
concrete,adam,2,273,epoch,10.250144958496094,10.914958953857422
concrete,adam,2,274,epoch,10.248153686523438,10.913568496704102
concrete,adam,2,275,epoch,10.246262550354004,10.912352561950684
concrete,adam,2,276,epoch,10.244300842285156,10.91168212890625
concrete,adam,2,277,epoch,10.242327690124512,10.911127090454102
concrete,adam,2,278,epoch,10.240448951721191,10.910390853881836
concrete,adam,2,279,epoch,10.238602638244629,10.90931224822998
concrete,adam,2,280,epoch,10.23672866821289,10.90769100189209
concrete,adam,2,281,epoch,10.234785079956055,10.90588665008545
concrete,adam,2,282,epoch,10.232826232910156,10.904973030090332
concrete,adam,2,283,epoch,10.23095989227295,10.904072761535645
concrete,adam,2,284,epoch,10.229098320007324,10.902785301208496
concrete,adam,2,285,epoch,10.227262496948242,10.901814460754395
concrete,adam,2,286,epoch,10.225359916687012,10.900951385498047
concrete,adam,2,287,epoch,10.223487854003906,10.900089263916016
concrete,adam,2,288,epoch,10.221626281738281,10.899275779724121
concrete,adam,2,289,epoch,10.219761848449707,10.898211479187012
concrete,adam,2,290,epoch,10.217801094055176,10.89709186553955
concrete,adam,2,291,epoch,10.21586799621582,10.895716667175293
concrete,adam,2,292,epoch,10.213883399963379,10.894043922424316
concrete,adam,2,293,epoch,10.211873054504395,10.891997337341309
concrete,adam,2,294,epoch,10.209723472595215,10.890096664428711
concrete,adam,2,295,epoch,10.207620620727539,10.88821029663086
concrete,adam,2,296,epoch,10.205571174621582,10.886222839355469
concrete,adam,2,297,epoch,10.203569412231445,10.884063720703125
concrete,adam,2,298,epoch,10.201606750488281,10.88182258605957
concrete,adam,2,299,epoch,10.199952125549316,10.879515647888184
concrete,adam,2,300,epoch,10.198311805725098,10.877169609069824
