mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(3, 9, 8, 4, 5)",3,0.0,-49999654.19623171,48.39151266255981,1000000000,75.42778918548933,75.42778918548933
"(4, 8, 5, 5, 9)",4,0.0,-49999662.925199196,46.61190965092391,1000000000,71.93702943189565,71.93702943189565
"(5, 5, 9, 8, 7)",5,0.0,-49999703.24541669,36.960985626283204,1000000000,57.63175906913005,57.63175906913005
"(5, 3, 6, 8, 7)",4,0.0,-49999668.466338664,51.33470225872681,1000000000,74.7433264887063,74.7433264887063
"(4, 9, 5, 6, 3)",8,0.0,193.80125379537188,60.3011635865845,264,78.0971937029435,81.65639972621533
"(4, 8, 5, 3, 5)",3,0.0,212.10967784409686,64.33949349760434,236,78.09719370294351,86.58453114305325
"(8, 8, 7, 8, 8)",5,0.0,-49999747.687013984,26.967830253251215,1000000000,43.12114989733033,43.12114989733033
"(9, 5, 9, 4, 6)",3,0.0,-49999682.24751451,38.398357289527596,1000000000,62.14921286789799,62.14921286789799
"(3, 3, 4, 7, 6)",6,0.0,219.81916718166306,76.59137577002055,157,78.02874743326494,89.11704312115025
"(5, 3, 6, 3, 8)",8,0.0,215.4863183305334,69.88364134154693,193,78.02874743326515,87.74811772758437
"(8, 9, 3, 7, 6)",5,0.0,-49999671.14422989,42.16290212183425,1000000000,66.94045174537932,66.94045174537932
"(7, 7, 3, 7, 4)",3,0.0,182.94330327838907,53.04585900068439,314,78.02874743326504,78.16563997262165
"(6, 3, 6, 9, 3)",5,0.0,198.92394627768178,58.726899383983564,272,78.02874743326521,82.81998631074651
"(9, 3, 9, 4, 4)",6,0.0,-49999660.906797945,50.44490075290887,1000000000,75.63312799452427,75.63312799452427
"(6, 4, 3, 3, 4)",5,0.0,230.5022903111002,87.7481177275838,104,78.16563997262134,93.49760438056137
"(8, 4, 8, 4, 5)",7,0.0,-49999663.57905211,45.03764544832297,1000000000,71.38945927446927,71.38945927446927
"(6, 5, 5, 8, 9)",7,0.0,-49999670.00054448,40.04106776180686,1000000000,65.50308008213483,65.50308008213483
"(5, 8, 6, 7, 6)",4,0.0,-49999692.01740734,41.20465434633799,1000000000,62.833675564681045,62.833675564681045
"(5, 3, 8, 3, 3)",6,0.0,229.52685476454891,86.31074606433943,111,78.2340862422996,91.78644763860378
"(9, 6, 3, 7, 7)",8,0.0,-49999670.604372054,43.32648870636539,1000000000,68.17248459958881,68.17248459958881
"(9, 9, 6, 3, 6)",6,0.0,-49999673.16461545,42.36824093086918,1000000000,67.00889801505767,67.00889801505767
"(8, 3, 6, 9, 9)",3,0.0,-49999704.64425311,37.85078713210113,1000000000,58.11088295687817,58.11088295687817
"(3, 7, 5, 9, 3)",6,0.0,204.29844296345567,62.354551676933596,242,78.02874743326524,83.09377138945976
"(9, 4, 9, 3, 6)",4,0.0,-49999666.78408545,49.00752908966452,1000000000,73.5797399041751,73.5797399041751
"(5, 8, 3, 8, 3)",5,0.0,201.69216095710505,62.012320328542096,249,78.02874743326525,82.95687885010317
"(4, 8, 6, 8, 5)",8,0.0,-49999673.99298459,41.40999315537292,1000000000,65.98220396988303,65.98220396988303
"(6, 3, 8, 8, 3)",8,0.0,191.4316997209684,56.4681724845996,291,78.0287474332652,80.21902806297093
"(6, 4, 3, 5, 7)",5,0.0,211.60860916233182,66.2559890485969,219,78.02874743326525,85.83162217659195
"(5, 8, 5, 6, 3)",6,0.0,190.27966624584244,57.015742642026005,288,78.0287474332652,80.62970568104076
"(8, 4, 9, 5, 8)",3,0.0,-49999702.78652778,37.30321697467472,1000000000,57.83709787816496,57.83709787816496
"(8, 5, 6, 4, 6)",9,0.0,-49999665.656750716,48.4599589322381,1000000000,73.51129363449681,73.51129363449681
"(3, 7, 4, 6, 3)",3,0.0,228.37045868623184,78.50787132101281,148,78.09719370294299,91.17043121149912
"(8, 9, 5, 3, 4)",6,0.0,-49999663.58139306,52.56673511293628,1000000000,76.72826830937723,76.72826830937723
"(9, 6, 3, 5, 9)",7,0.0,-49999673.76828235,44.969199178644665,1000000000,68.99383983572856,68.99383983572856
"(6, 4, 6, 3, 5)",8,0.0,214.0854791176716,67.55646817248463,210,78.0971937029435,86.0369609856268
"(4, 9, 5, 6, 3)",7,0.0,193.80125379537188,60.3011635865845,264,78.0971937029435,81.65639972621533
"(7, 3, 6, 7, 3)",4,0.0,205.84861034354444,64.61327857631755,231,78.02874743326521,84.1889117043126
"(7, 4, 7, 6, 4)",5,0.0,-49999676.28529741,50.99247091033529,1000000000,73.1690622861053,73.1690622861053
"(3, 9, 8, 4, 4)",7,0.0,187.89877082372004,53.66187542778915,306,78.02874743326512,78.98699520876139
"(7, 4, 3, 9, 4)",7,0.0,192.26137338412946,57.97399041752223,285,78.09719370294349,80.97193702943227
"(4, 3, 9, 7, 8)",3,0.0,-49999677.373901695,48.9390828199862,1000000000,71.11567419575607,71.11567419575607
"(8, 6, 7, 8, 9)",6,0.0,-49999726.71920551,30.04791238877478,1000000000,48.802190280629254,48.802190280629254
"(8, 9, 5, 7, 3)",6,0.0,-49999676.91165674,45.03764544832298,1000000000,68.44626967830216,68.44626967830216
"(4, 8, 7, 3, 6)",6,0.0,193.68135724707096,57.35797399041751,285,78.0971937029435,81.65639972621533
"(8, 6, 6, 3, 6)",3,0.0,-49999669.92002475,52.49828884325797,1000000000,75.63312799452433,75.63312799452433
"(5, 4, 5, 4, 3)",4,0.0,229.2090637291949,85.07871321012992,118,78.09719370294296,91.30732375085562
"(4, 9, 3, 8, 6)",8,0.0,-49999667.4313531,50.65023956194378,1000000000,74.74332648870632,74.74332648870632
"(3, 3, 5, 4, 4)",4,0.0,231.48552619349402,88.22724161533185,104,78.0287474332647,93.97672826830942
"(9, 8, 7, 6, 8)",8,0.0,-49999747.82553938,28.47364818617385,1000000000,44.35318275153973,44.35318275153973
"(7, 3, 4, 4, 6)",3,0.0,216.2149911162255,70.15742642026005,195,78.02874743326505,86.78986995208801
"(6, 7, 3, 8, 4)",6,0.0,182.9273806764404,52.635181382614576,324,78.02874743326498,78.43942505133481
"(8, 6, 9, 3, 6)",3,0.0,-49999679.097987264,44.83230663928804,1000000000,67.83025325119736,67.83025325119736
"(3, 7, 6, 8, 9)",7,0.0,-49999677.61603623,43.87405886379181,1000000000,67.55646817248412,67.55646817248412
"(6, 3, 3, 5, 3)",4,0.0,232.43216105958106,89.04859685147159,97,78.1656399726214,93.29226557152646
"(4, 7, 9, 3, 6)",3,0.0,-49999676.081950545,56.399726214921294,1000000000,76.865160848734,76.865160848734
"(9, 9, 9, 5, 6)",5,0.0,-49999758.91519605,28.06297056810403,1000000000,41.8891170431209,41.8891170431209
"(9, 8, 4, 6, 4)",5,0.0,-49999682.44635371,42.29979466119084,1000000000,65.29774127309997,65.29774127309997
"(6, 4, 4, 6, 6)",8,0.0,187.43885745741494,58.453114305270354,279,78.02874743326521,80.08213552361434
"(4, 7, 7, 6, 7)",5,0.0,-49999673.70232084,45.92744695414088,1000000000,69.54140999315497,69.54140999315497
"(7, 5, 8, 4, 6)",6,0.0,-49999663.54583707,45.37987679671448,1000000000,71.38945927446926,71.38945927446926
"(7, 3, 3, 6, 3)",6,0.0,226.00877784273393,81.45106091717987,134,78.16563997262126,91.3073237508557
"(9, 7, 9, 4, 3)",4,0.0,-49999657.9045991,43.80561259411352,1000000000,71.32101300479093,71.32101300479093
"(5, 3, 5, 9, 8)",4,0.0,-49999667.93259105,48.18617385352488,1000000000,72.68993839835709,72.68993839835709
"(9, 3, 6, 4, 9)",3,0.0,-49999665.76183404,48.528405201916414,1000000000,73.03216974674865,73.03216974674865
"(7, 4, 7, 4, 4)",6,0.0,193.9592068322771,59.54825462012322,267,78.02874743326524,80.6297056810408
"(4, 5, 9, 5, 9)",7,0.0,-49999672.75619932,44.28473648186166,1000000000,68.72005475701536,68.72005475701536
"(4, 4, 9, 5, 4)",3,0.0,197.29972455093636,58.93223819301845,273,78.0971937029435,82.61464750171159
"(3, 5, 9, 6, 3)",5,0.0,207.4327328175765,65.77686516084873,224,78.09719370294351,84.39425051334752
"(6, 9, 9, 3, 8)",5,0.0,-49999689.806321405,37.91923340177945,1000000000,60.64339493497532,60.64339493497532
"(9, 6, 9, 5, 8)",4,0.0,-49999729.46317152,29.431895961670058,1000000000,47.91238877481134,47.91238877481134
"(3, 3, 9, 4, 7)",5,0.0,214.65030844240462,67.48802190280631,212,78.02874743326518,86.51608487337492
"(5, 3, 9, 4, 8)",9,0.0,-49999663.7856019,52.36139630390137,1000000000,76.93360711841217,76.93360711841217
"(5, 7, 4, 6, 7)",6,0.0,-49999676.964976735,51.26625598904849,1000000000,73.03216974674865,73.03216974674865
"(8, 3, 8, 8, 4)",3,0.0,-49999683.91577355,43.32648870636541,1000000000,65.9137577002048,65.9137577002048
"(3, 3, 3, 9, 4)",6,0.0,226.105015985785,79.4661190965091,143,78.02874743326471,91.30732375085576
"(6, 4, 6, 6, 3)",4,0.0,207.49448935662835,65.4346338124572,223,78.0971937029435,84.3942505133475
"(9, 4, 9, 3, 7)",3,0.0,-49999663.45154976,46.95414099931544,1000000000,72.6899383983571,72.6899383983571
"(3, 3, 7, 5, 3)",8,0.0,231.0328075690996,86.78986995208751,110,78.23408624229961,92.26557152635186
"(5, 5, 3, 8, 9)",3,0.0,-49999671.67088382,51.129363449691894,1000000000,74.33264887063652,74.33264887063652
"(6, 9, 8, 3, 7)",4,0.0,-49999666.85936931,42.915811088295584,1000000000,68.37782340862374,68.37782340862374
"(6, 9, 3, 8, 4)",9,0.0,-49999663.37920107,47.296372347706935,1000000000,72.62149212867872,72.62149212867872
"(6, 9, 6, 5, 9)",6,0.0,-49999697.81419368,34.90759753593411,1000000000,57.22108145106017,57.22108145106017
"(9, 4, 6, 5, 9)",7,0.0,-49999682.05780624,41.341546885694626,1000000000,64.33949349760371,64.33949349760371
"(9, 4, 3, 3, 4)",9,0.0,222.0787055749535,79.12388774811753,145,78.09719370294296,89.32238193018487
"(7, 4, 7, 5, 7)",4,0.0,-49999661.72762795,45.51676933607108,1000000000,71.86858316221736,71.86858316221736
"(8, 3, 7, 4, 3)",5,0.0,220.06018787966738,70.77344284736468,189,78.09719370294324,87.40588637919264
"(5, 3, 4, 9, 7)",4,0.0,182.58669806560664,55.71526351813823,302,78.0287474332651,78.71321013004814
"(7, 9, 5, 8, 8)",9,0.0,-49999721.73910482,32.16974674880211,1000000000,51.060917180013135,51.060917180013135
"(3, 3, 7, 8, 6)",7,0.0,189.09921622183805,59.069130732375065,275,78.0287474332652,80.62970568104076
"(5, 8, 7, 5, 4)",6,0.0,-49999655.34367703,45.10609171800125,1000000000,72.55304585900036,72.55304585900036
"(4, 4, 3, 6, 3)",5,0.0,229.9258578309417,89.25393566050643,96,78.16563997262138,93.36071184120469
"(4, 4, 8, 3, 6)",9,0.0,213.47519347081447,71.11567419575641,192,78.09719370294346,86.85831622176642
"(7, 9, 4, 3, 3)",6,0.0,225.76686967368138,71.52635181382603,182,78.09719370294324,89.11704312115025
"(8, 8, 5, 9, 8)",7,0.0,-49999745.86094721,28.47364818617385,1000000000,44.62696783025293,44.62696783025293
"(5, 5, 5, 6, 9)",6,0.0,-49999667.15121626,47.02258726899373,1000000000,72.27926078028723,72.27926078028723
"(8, 6, 4, 4, 7)",4,0.0,-49999651.01637588,50.855578370978705,1000000000,77.96030116358664,77.96030116358664
"(4, 6, 7, 9, 3)",6,0.0,183.16646081123076,52.90896646132779,315,78.02874743326505,78.02874743326505
"(4, 8, 5, 9, 8)",4,0.0,-49999689.48434968,37.919233401779444,1000000000,60.780287474331914,60.780287474331914
"(3, 8, 7, 5, 6)",4,0.0,-49999655.292282656,49.48665297741264,1000000000,76.18069815195066,76.18069815195066
"(7, 3, 9, 5, 9)",6,0.0,-49999682.36707028,42.573579739904076,1000000000,65.36618754277835,65.36618754277835
"(6, 7, 9, 6, 3)",4,0.0,-49999666.59812446,46.406570841889014,1000000000,71.32101300479093,71.32101300479093
"(6, 3, 7, 9, 6)",7,0.0,-49999689.98689638,44.62696783025314,1000000000,65.7084188911699,65.7084188911699
"(7, 3, 8, 9, 3)",7,0.0,-49999658.14501946,49.41820670773435,1000000000,75.0855578370978,75.0855578370978
"(3, 4, 7, 5, 5)",5,0.0,214.17259575034862,64.54483230663928,224,78.02874743326524,86.10540725530515
"(6, 8, 6, 5, 7)",5,0.0,-49999679.66331828,39.2881587953455,1000000000,63.65503080082059,63.65503080082059
