mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(8, 9, 5, 5, 4)",6.0,0.0,229.75457548891572,99.14204003813154,37.0,78.93231649189705,99.14204003813154
"(7, 4, 3, 9, 7)",4.0,0.0,230.655046507766,97.99809342230694,46.0,78.36034318398472,97.99809342230694
"(7, 5, 6, 9, 5)",9.0,0.0,229.56240073384586,97.90276453765483,42.0,78.07435653002858,97.90276453765483
"(9, 8, 9, 8, 8)",3.0,0.0,230.87554396394566,96.56816015252612,63.0,78.16968541468069,96.56816015252612
"(6, 8, 4, 8, 4)",9.0,0.0,228.8505548860912,98.3794089609151,38.0,78.55100095328885,98.3794089609151
"(8, 8, 5, 6, 6)",9.0,0.0,225.26419851345779,97.99809342230687,40.0,78.0743565300286,97.99809342230687
"(3, 7, 4, 9, 7)",6.0,0.0,231.71198680475186,98.7607244995233,50.0,78.36034318398475,98.7607244995233
"(8, 7, 4, 7, 7)",8.0,0.0,229.9612209495151,98.57006673021927,49.0,78.45567206863679,98.57006673021927
"(5, 5, 9, 7, 4)",8.0,0.0,228.58265903953202,98.18875119161096,42.0,78.7416587225929,98.18875119161096
"(6, 4, 8, 9, 7)",4.0,0.0,232.62060120260145,97.42612011439468,56.0,78.55100095328888,97.42612011439468
"(6, 7, 7, 7, 4)",3.0,0.0,228.33467001602907,97.99809342230694,42.0,78.07435653002858,97.99809342230694
"(9, 3, 4, 7, 4)",9.0,0.0,227.27694017582877,99.23736892278356,30.0,78.07435653002862,99.23736892278356
"(7, 5, 3, 7, 9)",5.0,0.0,230.0506716737757,97.90276453765478,47.0,78.45567206863676,97.90276453765478
"(4, 4, 6, 4, 8)",7.0,0.0,228.37188960754432,97.99809342230694,35.0,78.4556720686368,97.99809342230694
"(9, 6, 4, 7, 9)",7.0,0.0,232.3972047512934,98.76072449952329,55.0,78.36034318398478,98.76072449952329
"(4, 8, 6, 7, 3)",4.0,0.0,228.6772150800259,98.66539561487127,36.0,78.55100095328883,98.66539561487127
"(5, 9, 8, 3, 5)",3.0,0.0,228.5889176813648,98.3794089609151,38.0,78.07435653002861,98.3794089609151
"(8, 6, 5, 9, 4)",9.0,0.0,230.82116003658814,98.85605338417541,42.0,78.36034318398478,98.85605338417541
"(4, 3, 4, 3, 7)",6.0,0.0,213.47898917122254,98.95138226882742,30.0,78.07435653002861,98.95138226882742
"(4, 5, 4, 3, 9)",7.0,0.0,228.25988043814053,98.76072449952332,36.0,78.45567206863682,98.76072449952332
"(6, 7, 5, 4, 5)",3.0,0.0,228.65708778312145,99.14204003813153,36.0,78.36034318398474,99.14204003813153
"(3, 7, 6, 7, 4)",8.0,0.0,229.38439246214202,98.76072449952329,38.0,78.5510009532888,98.76072449952329
"(5, 3, 6, 8, 4)",9.0,0.0,229.0113516180155,98.8560533841753,33.0,78.74165872259292,98.8560533841753
"(7, 5, 3, 8, 3)",3.0,0.0,226.329082339777,98.85605338417538,26.0,78.16968541468066,98.85605338417538
"(6, 9, 9, 5, 8)",7.0,0.0,230.69854589148653,97.1401334604384,53.0,78.16968541468069,97.1401334604384
"(9, 8, 5, 4, 6)",8.0,0.0,228.8087749479504,98.66539561487122,38.0,78.07435653002861,98.66539561487122
"(7, 4, 9, 7, 6)",9.0,0.0,230.71651266150644,97.61677788369863,49.0,78.36034318398472,97.61677788369863
"(5, 9, 8, 7, 9)",4.0,0.0,229.37523573826874,95.90085795996177,63.0,78.1696854146807,95.90085795996177
"(8, 6, 5, 7, 4)",7.0,0.0,230.4215778024824,99.42802669208766,40.0,78.74165872259292,99.42802669208766
"(8, 8, 3, 9, 7)",5.0,0.0,231.48097492672804,97.90276453765492,51.0,78.36034318398477,97.90276453765492
"(9, 8, 4, 6, 3)",9.0,0.0,227.91008083617461,98.57006673021921,32.0,79.12297426120114,98.57006673021921
"(6, 9, 6, 7, 3)",7.0,0.0,229.44835039989744,98.76072449952333,39.0,78.4556720686368,98.76072449952333
"(7, 4, 4, 5, 3)",6.0,0.0,212.00919705419187,99.33269780743565,25.0,79.2183031458532,99.33269780743565
"(5, 8, 5, 6, 3)",8.0,0.0,226.12250906720408,98.47473784556716,31.0,78.26501429933272,98.47473784556716
"(3, 7, 8, 3, 4)",7.0,0.0,228.59810052886158,98.85605338417541,34.0,78.64632983794091,98.85605338417541
"(9, 6, 5, 5, 9)",8.0,0.0,230.96003198813477,98.37940896091501,46.0,78.36034318398472,98.37940896091501
"(3, 6, 4, 4, 4)",7.0,0.0,228.01201611740728,99.61868446139177,26.0,78.93231649189704,99.61868446139177
"(3, 7, 7, 3, 5)",8.0,0.0,228.22073370299034,98.57006673021918,34.0,78.07435653002858,98.57006673021918
"(4, 6, 4, 9, 7)",6.0,0.0,232.29498315251234,98.85605338417538,49.0,78.07435653002858,98.85605338417538
"(8, 7, 6, 7, 6)",5.0,0.0,229.76770335005986,98.09342230695894,47.0,78.26501429933269,98.09342230695894
"(8, 5, 5, 6, 7)",4.0,0.0,227.55044474345226,97.71210676835084,39.0,78.26501429933272,97.71210676835084
"(3, 5, 6, 3, 3)",5.0,0.0,210.32767619616308,99.71401334604383,21.0,78.36034318398474,99.71401334604383
"(4, 7, 7, 4, 9)",7.0,0.0,230.9914865102859,98.09342230695896,51.0,78.2650142993327,98.09342230695896
"(4, 5, 5, 7, 8)",7.0,0.0,228.64346001991822,98.28408007626307,42.0,78.64632983794088,98.28408007626307
