mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(3, 3, 6, 3, 9)",9,0.0,225.24817809536765,82.03883495145627,130,78.1553398058251,91.35922330097108
"(8, 8, 4, 9, 9)",4,0.0,-49999694.73372331,53.883495145630995,1000000000,73.88349514563116,73.88349514563116
"(6, 7, 6, 8, 5)",6,0.0,207.86031348213714,67.76699029126236,203,78.05825242718497,86.21359223301043
"(8, 9, 9, 6, 4)",7,0.0,197.5256896211187,59.80582524271849,244,78.05825242718485,82.71844660194226
"(8, 3, 5, 8, 4)",4,0.0,213.36884533884603,71.65048543689342,183,78.05825242718485,88.1553398058259
"(9, 3, 6, 4, 6)",5,0.0,212.15719375101972,70.58252427184489,189,78.15533980582568,86.89320388349581
"(9, 4, 8, 7, 5)",6,0.0,198.0716512448797,61.26213592233016,237,78.15533980582566,82.42718446601995
"(7, 9, 4, 9, 5)",9,0.0,201.24858707081714,62.52427184466028,230,78.05825242718491,83.68932038835011
"(7, 9, 3, 4, 4)",6,0.0,217.95378466251725,75.6310679611651,163,78.15533980582536,88.83495145631109
"(3, 6, 3, 8, 3)",9,0.0,230.46031120270052,89.70873786407753,101,78.05825242718433,93.78640776699027
"(8, 4, 3, 8, 8)",4,0.0,196.43185119543236,63.59223300970883,225,78.1553398058257,80.09708737864129
"(6, 8, 7, 7, 8)",3,0.0,-49999691.060437754,53.78640776699022,1000000000,74.36893203883507,74.36893203883507
"(5, 5, 7, 5, 3)",8,0.0,222.0309359416989,81.16504854368931,134,78.05825242718437,91.26213592233036
"(3, 5, 6, 6, 3)",9,0.0,231.70020340928266,87.28155339805807,112,78.0582524271843,93.88349514563106
"(7, 6, 8, 9, 8)",9,0.0,-49999690.04314282,49.90291262135915,1000000000,72.03883495145632,72.03883495145632
"(4, 5, 3, 3, 9)",9,0.0,224.3609017740756,82.03883495145622,130,78.15533980582505,90.00000000000013
"(4, 5, 5, 5, 4)",5,0.0,228.46994088328083,81.74757281553383,133,78.05825242718427,92.42718446601955
"(7, 6, 6, 8, 8)",5,0.0,-49999686.44053443,56.01941747572814,1000000000,76.01941747572839,76.01941747572839
"(4, 3, 3, 5, 7)",8,0.0,228.19637543488884,80.7766990291261,136,78.05825242718429,92.42718446601963
"(9, 7, 5, 9, 6)",3,0.0,187.57398876808313,56.79611650485434,260,78.15533980582552,78.54368932038864
"(8, 3, 3, 3, 6)",9,0.0,226.53503659445113,82.8155339805825,126,78.1553398058251,91.16504854368952
"(6, 7, 9, 8, 7)",4,0.0,-49999682.974702746,55.242718446601906,1000000000,76.7961165048546,76.7961165048546
"(8, 9, 8, 6, 3)",7,0.0,206.04064742763956,67.57281553398083,204,78.058252427185,86.79611650485514
"(9, 6, 3, 7, 7)",3,0.0,194.1830858379335,60.77669902912628,239,78.05825242718488,80.58252427184514
"(8, 7, 6, 8, 9)",7,0.0,-49999687.39299001,55.7281553398058,1000000000,75.9223300970876,75.9223300970876
"(5, 8, 3, 9, 9)",9,0.0,-49999693.10488172,57.37864077669904,1000000000,75.82524271844686,75.82524271844686
"(9, 3, 9, 7, 9)",5,0.0,-49999686.87828099,52.91262135922325,1000000000,74.66019417475741,74.66019417475741
"(6, 4, 3, 6, 8)",8,0.0,202.34382578645415,66.11650485436913,212,78.15533980582576,82.81553398058317
"(6, 7, 8, 3, 5)",4,0.0,211.55532075135,69.80582524271871,193,78.15533980582573,88.25242718446678
"(5, 9, 6, 6, 6)",4,0.0,192.58340539185446,60.77669902912625,239,78.05825242718485,80.77669902912668
"(4, 7, 7, 6, 7)",3,0.0,200.02599658755457,61.067961165048644,238,78.15533980582569,81.8446601941753
"(4, 9, 8, 7, 6)",4,0.0,193.77723739528565,57.9611650485437,254,78.15533980582558,80.48543689320428
"(9, 7, 5, 3, 7)",4,0.0,201.0648264872567,64.85436893203895,218,78.05825242718494,83.8834951456317
"(9, 4, 4, 8, 5)",8,0.0,209.80875165684904,70.19417475728183,191,78.15533980582573,86.3106796116512
"(8, 3, 9, 5, 5)",9,0.0,205.08387532043383,66.79611650485457,208,78.05825242718497,85.4368932038842
"(8, 3, 9, 4, 7)",9,0.0,200.86848959601224,61.941747572815615,233,78.05825242718491,83.300970873787
"(8, 6, 4, 6, 9)",4,0.0,188.59044159215057,58.8349514563107,249,78.05825242718481,78.44660194174793
"(6, 4, 6, 7, 8)",6,0.0,191.41899964183267,60.38834951456317,241,78.05825242718487,78.8349514563111
"(5, 6, 8, 8, 5)",4,0.0,205.46688659401323,63.203883495145746,227,78.15533980582573,84.17475728155405
"(7, 5, 9, 5, 6)",8,0.0,196.0409213674363,60.67961165048549,240,78.15533980582565,81.26213592233059
"(9, 6, 9, 8, 7)",6,0.0,-49999686.88821939,51.844660194174686,1000000000,73.98058252427192,73.98058252427192
"(6, 7, 6, 5, 8)",6,0.0,194.71420936776943,62.038834951456394,233,78.15533980582569,80.29126213592284
"(3, 4, 5, 3, 7)",6,0.0,227.1314234569782,83.98058252427178,122,78.05825242718431,92.71844660194192
"(8, 3, 6, 7, 4)",8,0.0,212.8809119184073,72.03883495145644,181,78.05825242718475,87.37864077669957
