dataset,optimiser,seed,step,step_type,train_rmse,test_rmse
ankara,adam,1,222,epoch,2.9579272270202637,3.2628672122955322
ankara,adam,1,223,epoch,2.9521822929382324,3.2570695877075195
ankara,adam,1,224,epoch,2.94622540473938,3.2502832412719727
ankara,adam,1,225,epoch,2.9400265216827393,3.2423477172851562
ankara,adam,1,226,epoch,2.9336726665496826,3.233989953994751
ankara,adam,1,227,epoch,2.92716646194458,3.225515365600586
ankara,adam,1,228,epoch,2.9205071926116943,3.216921806335449
ankara,adam,1,229,epoch,2.913806676864624,3.2079567909240723
ankara,adam,1,230,epoch,2.9071054458618164,3.1988580226898193
ankara,adam,1,231,epoch,2.900177478790283,3.1899757385253906
ankara,adam,1,232,epoch,2.8932127952575684,3.180739402770996
ankara,adam,1,233,epoch,2.8862500190734863,3.171422004699707
ankara,adam,1,234,epoch,2.879695177078247,3.162221908569336
ankara,adam,1,235,epoch,2.873164653778076,3.153221845626831
ankara,adam,1,236,epoch,2.866696357727051,3.144418239593506
ankara,adam,1,237,epoch,2.8602488040924072,3.1357791423797607
ankara,adam,1,238,epoch,2.8537793159484863,3.127305030822754
ankara,adam,1,239,epoch,2.847486734390259,3.1191489696502686
ankara,adam,1,240,epoch,2.8413400650024414,3.1113786697387695
ankara,adam,1,241,epoch,2.8354110717773438,3.1036195755004883
ankara,adam,1,242,epoch,2.829568862915039,3.0957605838775635
ankara,adam,1,243,epoch,2.823728084564209,3.0879218578338623
ankara,adam,1,244,epoch,2.8179235458374023,3.08005428314209
ankara,adam,1,245,epoch,2.8121790885925293,3.0721828937530518
ankara,adam,1,246,epoch,2.8064141273498535,3.064103603363037
ankara,adam,1,247,epoch,2.8006820678710938,3.0559935569763184
ankara,adam,1,248,epoch,2.794955015182495,3.047697067260742
ankara,adam,1,249,epoch,2.78913950920105,3.0397186279296875
ankara,adam,1,250,epoch,2.783296823501587,3.0317111015319824
ankara,adam,1,251,epoch,2.77726674079895,3.023334503173828
ankara,adam,1,252,epoch,2.7712924480438232,3.015404462814331
ankara,adam,1,253,epoch,2.7657761573791504,3.00763201713562
ankara,adam,1,254,epoch,2.7603085041046143,2.999892473220825
ankara,adam,1,255,epoch,2.7548396587371826,2.9922943115234375
ankara,adam,1,256,epoch,2.749617099761963,2.984536647796631
ankara,adam,1,257,epoch,2.7443387508392334,2.9767231941223145
ankara,adam,1,258,epoch,2.7391719818115234,2.969200611114502
ankara,adam,1,259,epoch,2.734163522720337,2.9617929458618164
ankara,adam,1,260,epoch,2.729135513305664,2.9541385173797607
ankara,adam,1,261,epoch,2.7241268157958984,2.9464609622955322
ankara,adam,1,262,epoch,2.7190792560577393,2.938798427581787
ankara,adam,1,263,epoch,2.713999032974243,2.9311106204986572
ankara,adam,1,264,epoch,2.7088911533355713,2.923258066177368
ankara,adam,1,265,epoch,2.703803777694702,2.9155220985412598
ankara,adam,1,266,epoch,2.6987318992614746,2.9078662395477295
ankara,adam,1,267,epoch,2.6936588287353516,2.9000885486602783
ankara,adam,1,268,epoch,2.688535690307617,2.8928513526916504
ankara,adam,1,269,epoch,2.683413505554199,2.885420799255371
ankara,adam,1,270,epoch,2.6781365871429443,2.878178834915161
ankara,adam,1,271,epoch,2.6731438636779785,2.8712379932403564
ankara,adam,1,272,epoch,2.6683294773101807,2.8644182682037354
ankara,adam,1,273,epoch,2.663597822189331,2.85752010345459
ankara,adam,1,274,epoch,2.6586389541625977,2.850604772567749
ankara,adam,1,275,epoch,2.653534412384033,2.8436076641082764
ankara,adam,1,276,epoch,2.648427963256836,2.8367104530334473
ankara,adam,1,277,epoch,2.6434764862060547,2.829752206802368
ankara,adam,1,278,epoch,2.6385815143585205,2.8228816986083984
ankara,adam,1,279,epoch,2.6337263584136963,2.8157875537872314
ankara,adam,1,280,epoch,2.628740072250366,2.8087258338928223
