dataset,optimiser,seed,step,step_type,train_rmse,test_rmse
laser,adam,0,147,epoch,6.124009609222412,5.841497421264648
laser,adam,0,148,epoch,6.097426891326904,5.847489833831787
laser,adam,0,149,epoch,6.088045597076416,5.868415355682373
laser,adam,0,150,epoch,6.099565029144287,5.910080909729004
laser,adam,0,151,epoch,6.133387565612793,5.966801643371582
laser,adam,0,152,epoch,6.19691801071167,6.027984142303467
laser,adam,0,153,epoch,6.257135391235352,6.066850662231445
laser,adam,0,154,epoch,6.285590648651123,6.084473609924316
laser,adam,0,155,epoch,6.266317367553711,6.069643020629883
laser,adam,0,156,epoch,6.2232666015625,6.033380508422852
laser,adam,0,157,epoch,6.169379711151123,6.002237319946289
laser,adam,0,158,epoch,6.125208854675293,5.9749345779418945
laser,adam,0,159,epoch,6.092962265014648,5.957759380340576
laser,adam,0,160,epoch,6.078564167022705,5.945734024047852
laser,adam,0,161,epoch,6.064210891723633,5.9494123458862305
laser,adam,0,162,epoch,6.071366310119629,5.951009273529053
laser,adam,0,163,epoch,6.0957770347595215,5.95365571975708
laser,adam,0,164,epoch,6.137281894683838,5.981873035430908
laser,adam,0,165,epoch,6.193111896514893,6.02646541595459
laser,adam,0,166,epoch,6.270544528961182,6.081679821014404
laser,adam,0,167,epoch,6.350853443145752,6.1396989822387695
laser,adam,0,168,epoch,6.434682846069336,6.186008453369141
laser,adam,0,169,epoch,6.51593017578125,6.202267169952393
laser,adam,0,170,epoch,6.6010212898254395,6.214289665222168
laser,adam,0,171,epoch,6.683095455169678,6.216259479522705
laser,adam,0,172,epoch,6.764801979064941,6.215696811676025
laser,adam,0,173,epoch,6.840485572814941,6.2132463455200195
laser,adam,0,174,epoch,6.909721851348877,6.211565971374512
laser,adam,0,175,epoch,6.979025840759277,6.210746765136719
laser,adam,0,176,epoch,7.035737991333008,6.2109456062316895
laser,adam,0,177,epoch,7.071275234222412,6.212589263916016
laser,adam,0,178,epoch,7.089914321899414,6.199843883514404
laser,adam,0,179,epoch,7.068112373352051,6.172410488128662
laser,adam,0,180,epoch,7.0012006759643555,6.129360198974609
laser,adam,0,181,epoch,6.884828567504883,6.074028491973877
laser,adam,0,182,epoch,6.754536151885986,6.026309490203857
laser,adam,0,183,epoch,6.6191205978393555,5.9865264892578125
laser,adam,0,184,epoch,6.4853081703186035,5.980477333068848
laser,adam,0,185,epoch,6.382914066314697,5.996274471282959
laser,adam,0,186,epoch,6.320420265197754,6.037872314453125
laser,adam,0,187,epoch,6.301468372344971,6.1061320304870605
laser,adam,0,188,epoch,6.336608409881592,6.1958746910095215
laser,adam,0,189,epoch,6.425873756408691,6.301984786987305
laser,adam,0,190,epoch,6.558608531951904,6.406575679779053
laser,adam,0,191,epoch,6.714033603668213,6.492371559143066
laser,adam,0,192,epoch,6.8487114906311035,6.537984848022461
laser,adam,0,193,epoch,6.925798416137695,6.528820514678955
laser,adam,0,194,epoch,6.895900249481201,6.471642971038818
laser,adam,0,195,epoch,6.769283294677734,6.4135284423828125
