dataset,optimiser,seed,step,step_type,train_rmse,test_rmse
airfoil,adam,2,183,epoch,29.361560821533203,41.84516143798828
airfoil,adam,2,184,epoch,29.383161544799805,41.857547760009766
airfoil,adam,2,185,epoch,29.40606117248535,41.87078094482422
airfoil,adam,2,186,epoch,8.482321739196777,41.88283920288086
airfoil,adam,2,187,epoch,8.565122604370117,41.89378356933594
airfoil,adam,2,188,epoch,8.64084529876709,41.903804779052734
airfoil,adam,2,189,epoch,8.709321022033691,41.91300964355469
airfoil,adam,2,190,epoch,8.766921043395996,41.920902252197266
airfoil,adam,2,191,epoch,29.521095275878906,41.93011474609375
airfoil,adam,2,192,epoch,29.53837013244629,41.940608978271484
airfoil,adam,2,193,epoch,29.557680130004883,41.95236587524414
airfoil,adam,2,194,epoch,29.57868003845215,41.964813232421875
airfoil,adam,2,195,epoch,29.601015090942383,41.977989196777344
airfoil,adam,2,196,epoch,29.624704360961914,41.992183685302734
airfoil,adam,2,197,epoch,29.649648666381836,42.007022857666016
airfoil,adam,2,198,epoch,29.675642013549805,42.022274017333984
airfoil,adam,2,199,epoch,29.702625274658203,42.03828811645508
airfoil,adam,2,200,epoch,29.7305965423584,42.05495071411133
airfoil,adam,2,201,epoch,29.759403228759766,42.07172775268555
airfoil,adam,2,202,epoch,29.788576126098633,42.089080810546875
airfoil,adam,2,203,epoch,29.818662643432617,42.10702133178711
airfoil,adam,2,204,epoch,29.849233627319336,42.12489700317383
airfoil,adam,2,205,epoch,29.88028907775879,42.14323425292969
airfoil,adam,2,206,epoch,29.91199493408203,42.162330627441406
airfoil,adam,2,207,epoch,29.944486618041992,42.18135070800781
airfoil,adam,2,208,epoch,29.977506637573242,42.20071029663086
airfoil,adam,2,209,epoch,30.010705947875977,42.2207145690918
airfoil,adam,2,210,epoch,30.044397354125977,42.240745544433594
airfoil,adam,2,211,epoch,30.07854461669922,42.260963439941406
airfoil,adam,2,212,epoch,30.11327362060547,42.2815055847168
airfoil,adam,2,213,epoch,30.14778709411621,42.30227279663086
airfoil,adam,2,214,epoch,30.182954788208008,42.322959899902344
airfoil,adam,2,215,epoch,30.218482971191406,42.34389114379883
airfoil,adam,2,216,epoch,30.254240036010742,42.36533737182617
airfoil,adam,2,217,epoch,30.290042877197266,42.386558532714844
airfoil,adam,2,218,epoch,30.326189041137695,42.40806579589844
airfoil,adam,2,219,epoch,30.362802505493164,42.429927825927734
airfoil,adam,2,220,epoch,30.399478912353516,42.45172882080078
airfoil,adam,2,221,epoch,30.436309814453125,42.4734992980957
airfoil,adam,2,222,epoch,30.473499298095703,42.49559020996094
airfoil,adam,2,223,epoch,30.510950088500977,42.518280029296875
airfoil,adam,2,224,epoch,30.548603057861328,42.540775299072266
airfoil,adam,2,225,epoch,12.720450401306152,42.56132125854492
airfoil,adam,2,226,epoch,12.816025733947754,42.57975387573242
airfoil,adam,2,227,epoch,12.9013671875,42.59653854370117
airfoil,adam,2,228,epoch,12.97750473022461,42.6116943359375
airfoil,adam,2,229,epoch,13.045578002929688,42.62505340576172
airfoil,adam,2,230,epoch,13.0933256149292,42.636940002441406
airfoil,adam,2,231,epoch,13.147031784057617,42.647987365722656
airfoil,adam,2,232,epoch,13.19594669342041,42.65769577026367
airfoil,adam,2,233,epoch,13.24195384979248,42.666805267333984
airfoil,adam,2,234,epoch,13.28032398223877,42.675376892089844
airfoil,adam,2,235,epoch,13.315906524658203,42.68311309814453
airfoil,adam,2,236,epoch,13.34746265411377,42.69015121459961
airfoil,adam,2,237,epoch,13.37543773651123,42.69649124145508
airfoil,adam,2,238,epoch,13.398296356201172,42.702064514160156
airfoil,adam,2,239,epoch,13.417274475097656,42.70706558227539
airfoil,adam,2,240,epoch,13.433406829833984,42.711585998535156
airfoil,adam,2,241,epoch,13.44665241241455,42.71580505371094
airfoil,adam,2,242,epoch,13.452187538146973,42.71978759765625
airfoil,adam,2,243,epoch,13.459976196289062,42.723548889160156
airfoil,adam,2,244,epoch,13.467779159545898,42.72711181640625
airfoil,adam,2,245,epoch,13.476941108703613,42.730411529541016
airfoil,adam,2,246,epoch,13.485708236694336,42.73342514038086
airfoil,adam,2,247,epoch,13.494315147399902,42.73613739013672
airfoil,adam,2,248,epoch,13.502138137817383,42.73855972290039
airfoil,adam,2,249,epoch,13.509093284606934,42.7407341003418
airfoil,adam,2,250,epoch,13.51518726348877,42.74269485473633
airfoil,adam,2,251,epoch,13.52065658569336,42.74424362182617
airfoil,adam,2,252,epoch,13.525527000427246,42.745147705078125
airfoil,adam,2,253,epoch,13.529806137084961,42.74623489379883
airfoil,adam,2,254,epoch,13.533455848693848,42.74742889404297
airfoil,adam,2,255,epoch,13.536365509033203,42.74858093261719
airfoil,adam,2,256,epoch,13.538751602172852,42.74970626831055
airfoil,adam,2,257,epoch,13.540621757507324,42.750797271728516
airfoil,adam,2,258,epoch,13.541953086853027,42.7518196105957
airfoil,adam,2,259,epoch,13.542746543884277,42.752769470214844
airfoil,adam,2,260,epoch,13.543143272399902,42.75366973876953
airfoil,adam,2,261,epoch,13.543238639831543,42.75456237792969
airfoil,adam,2,262,epoch,13.543014526367188,42.755455017089844
airfoil,adam,2,263,epoch,13.542783737182617,42.75637435913086
airfoil,adam,2,264,epoch,13.542769432067871,42.75751495361328
airfoil,adam,2,265,epoch,13.542452812194824,42.75865173339844
airfoil,adam,2,266,epoch,13.541990280151367,42.75890350341797
airfoil,adam,2,267,epoch,13.541376113891602,42.759117126464844
airfoil,adam,2,268,epoch,30.691871643066406,42.762088775634766
airfoil,adam,2,269,epoch,30.696346282958984,42.767433166503906
airfoil,adam,2,270,epoch,30.70518684387207,42.774810791015625
airfoil,adam,2,271,epoch,30.717853546142578,42.78390884399414
airfoil,adam,2,272,epoch,30.733884811401367,42.7946662902832
airfoil,adam,2,273,epoch,30.752992630004883,42.80691909790039
airfoil,adam,2,274,epoch,30.769346237182617,42.82062530517578
