mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(7, 5, 3, 6, 6)",5.0,0.0,-49999865.31196847,38.62928348909655,1000000000.0,38.62928348909655,38.62928348909655
"(9, 3, 3, 3, 4)",8.0,0.0,-49999798.45932765,61.99376947040493,1000000000.0,61.99376947040493,61.99376947040493
,,,-1e+18,,,,
"(3, 7, 3, 7, 7)",3.0,0.0,-49999861.75273016,38.94080996884732,1000000000.0,38.94080996884732,38.94080996884732
"(6, 5, 5, 6, 7)",9.0,0.0,-49999910.754994266,23.36448598130839,1000000000.0,23.36448598130839,23.36448598130839
"(3, 8, 5, 6, 3)",4.0,0.0,-49999857.154771835,39.87538940809965,1000000000.0,39.87538940809965,39.87538940809965
"(6, 4, 6, 7, 5)",5.0,0.0,-49999895.80603487,28.037383177570067,1000000000.0,28.037383177570067,28.037383177570067
,,,-1e+18,,,,
"(3, 5, 6, 4, 6)",5.0,0.0,-49999845.03131829,44.54828660436134,1000000000.0,44.54828660436134,44.54828660436134
"(7, 7, 6, 4, 6)",6.0,0.0,-49999914.934945285,22.429906542056056,1000000000.0,22.429906542056056,22.429906542056056
"(3, 7, 6, 3, 3)",4.0,0.0,-49999817.15613706,53.582554517133914,1000000000.0,53.582554517133914,53.582554517133914
,,,-1e+18,,,,
,,,-1e+18,,,,
"(3, 8, 3, 3, 3)",3.0,0.0,-49999771.70934919,70.71651090342684,1000000000.0,70.71651090342684,70.71651090342684
,,,-1e+18,,,,
"(4, 7, 7, 4, 9)",5.0,0.0,-49999917.593344726,21.49532710280372,1000000000.0,21.49532710280372,21.49532710280372
"(4, 3, 5, 8, 4)",5.0,0.0,-49999842.00032773,46.10591900311523,1000000000.0,46.10591900311523,46.10591900311523
,,,-1e+18,,,,
"(4, 4, 6, 9, 7)",5.0,0.0,-49999915.28477384,22.118380062305278,1000000000.0,22.118380062305278,22.118380062305278
"(6, 8, 3, 7, 8)",3.0,0.0,-49999911.706257835,23.052959501557613,1000000000.0,23.052959501557613,23.052959501557613
,,,-1e+18,,,,
"(4, 8, 8, 6, 8)",4.0,0.0,-49999922.413979,19.62616822429905,1000000000.0,19.62616822429905,19.62616822429905
"(5, 7, 4, 3, 9)",3.0,0.0,-49999897.47880893,27.72585669781929,1000000000.0,27.72585669781929,27.72585669781929
"(3, 8, 3, 5, 6)",7.0,0.0,-49999829.307999164,49.84423676012457,1000000000.0,49.84423676012457,49.84423676012457
"(6, 4, 6, 4, 5)",5.0,0.0,-49999857.95472251,40.18691588785043,1000000000.0,40.18691588785043,40.18691588785043
"(3, 5, 5, 6, 8)",3.0,0.0,-49999900.532649904,26.479750778816175,1000000000.0,26.479750778816175,26.479750778816175
,,,-1e+18,,,,
"(3, 4, 9, 8, 8)",3.0,0.0,-49999919.56398155,20.560747663551386,1000000000.0,20.560747663551386,20.560747663551386
"(5, 9, 7, 4, 3)",8.0,0.0,-49999904.35917923,25.85669781931462,1000000000.0,25.85669781931462,25.85669781931462
"(3, 6, 8, 7, 5)",4.0,0.0,-49999911.581977345,23.36448598130839,1000000000.0,23.36448598130839,23.36448598130839
,,,-1e+18,,,,
,,,-1e+18,,,,
"(6, 4, 3, 8, 4)",4.0,0.0,-49999844.47594856,45.482866043613676,1000000000.0,45.482866043613676,45.482866043613676
"(4, 9, 3, 4, 7)",4.0,0.0,-49999871.29172725,35.82554517133953,1000000000.0,35.82554517133953,35.82554517133953
,,,-1e+18,,,,
"(3, 9, 7, 6, 4)",7.0,0.0,-49999892.93015877,28.660436137071624,1000000000.0,28.660436137071624,28.660436137071624
"(4, 4, 4, 5, 8)",3.0,0.0,-49999868.237743415,37.07165109034265,1000000000.0,37.07165109034265,37.07165109034265
,,,-1e+18,,,,
"(4, 8, 4, 6, 4)",5.0,0.0,-49999859.104988426,40.18691588785044,1000000000.0,40.18691588785044,40.18691588785044
"(8, 3, 6, 7, 5)",3.0,0.0,-49999917.614327945,21.183800623052942,1000000000.0,21.183800623052942,21.183800623052942
"(4, 5, 6, 7, 4)",5.0,0.0,-49999878.62482233,34.267912772585646,1000000000.0,34.267912772585646,34.267912772585646
